sku,gender,category,sub_category,article_type,base_colour,season,year,usage,product_display_name,attributes,image_url,price,msrp,currency,review_count,ratings,brand
SKU003100,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Black Dial Watch,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product3100.jpg,1668,2837,INR,745,4.3,Titan
SKU003101,Men,Free Items,Free Gifts,Free Gifts,Silver,Winter,2016.0,Casual,Men Off White Dial Watch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3101.jpg,3094,4010,INR,887,3.6,Titan
SKU003102,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Men White Dial Watch,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product3102.jpg,3830,4652,INR,437,4.4,Titan
SKU003103,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Black Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3103.jpg,3784,4716,INR,438,4.4,Titan
SKU003104,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Chronograph Black Dial Watch,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product3104.jpg,3298,4425,INR,1168,3.8,Titan
SKU003105,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Men Chronograph White Dial Watch,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product3105.jpg,3954,4464,INR,436,4.4,Titan
SKU003106,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Men Chronograph White Dial Watch,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product3106.jpg,1204,1627,INR,516,4.3,Titan
SKU003107,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Men White Dial Watch,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product3107.jpg,1318,2400,INR,1176,4.4,Titan
SKU003108,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Men White Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3108.jpg,812,2009,INR,565,4.2,Titan
SKU003109,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Black Dial Watch,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product3109.jpg,2263,2673,INR,677,3.8,Titan
SKU003110,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Men White Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3110.jpg,2473,2885,INR,878,4.7,Titan
SKU003111,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Men Silver Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3111.jpg,2090,2843,INR,144,4.6,Titan
SKU003112,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Men White Dial Watch,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product3112.jpg,1568,1977,INR,296,4.0,Titan
SKU003113,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Black Dial Watch,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product3113.jpg,3757,4345,INR,1090,4.4,Titan
SKU003114,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Men White Dial Watch,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product3114.jpg,2868,3803,INR,32,4.5,Titan
SKU003115,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Black Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3115.jpg,2241,3147,INR,1107,3.7,Titan
SKU003116,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Women Steel Dial Watch,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product3116.jpg,3593,4304,INR,803,3.9,Titan
SKU003117,Women,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Women Grey Dial Watch,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product3117.jpg,1554,2114,INR,169,4.6,Titan
SKU003118,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Obahu Men Black Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3118.jpg,2353,3188,INR,695,4.6,Titan
SKU003119,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Black Dial Watch,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product3119.jpg,1493,1951,INR,618,4.3,Titan
SKU003120,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Women Raga Mother Of Pearl Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3120.jpg,2685,3037,INR,556,3.8,Titan
SKU003121,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Men White Dial Watch NA1006YL08,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3121.jpg,1849,2289,INR,630,4.1,Titan
SKU003122,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Edge Men White Dial Watch NH1043SL01A,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product3122.jpg,2164,3270,INR,1059,3.8,Titan
SKU003123,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Edge Men Black Dial Watch,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product3123.jpg,2137,3000,INR,142,4.0,Titan
SKU003124,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Edge Men Black Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3124.jpg,1889,2273,INR,856,4.6,Titan
SKU003125,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Formal,Edge Men Gold Dial Watch NC1044YL07A,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3125.jpg,3090,3946,INR,823,3.7,Titan
SKU003126,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Edge Men Black Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3126.jpg,2171,3230,INR,1162,3.6,Titan
SKU003127,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Men White Dial Watch NA1485YL03,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product3127.jpg,3366,3669,INR,1035,4.3,Titan
SKU003128,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Men White Dial Watch,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product3128.jpg,1524,1918,INR,893,4.0,Titan
SKU003129,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Chronograph Black Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3129.jpg,1744,2426,INR,130,4.4,Titan
SKU003130,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Women Mother Of Pearl Dial Watch,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product3130.jpg,3613,4346,INR,709,4.7,Titan
SKU003131,Men,Accessories,Watches,Watches,Black,Summer,2017.0,Casual,Edge Men Black Dial Watch NH679SL02A,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product3131.jpg,2076,2734,INR,780,4.7,Titan
SKU003132,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Edge Men Black Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3132.jpg,3914,4944,INR,1192,4.1,Titan
SKU003133,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Men Chronograph Silver-Toned Dial Watch NA9322SL02,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product3133.jpg,3098,4257,INR,451,4.0,Titan
SKU003134,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Chronograph Black Dial Watch,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product3134.jpg,1892,2390,INR,1119,4.0,Titan
SKU003135,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Black Dial Watch,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product3135.jpg,3623,4450,INR,649,4.2,Titan
SKU003136,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Men Chronograph Blue Dial Watch,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product3136.jpg,1153,1790,INR,160,3.6,Titan
SKU003137,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Women Raga Silver Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3137.jpg,3266,4329,INR,902,4.4,Titan
SKU003138,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Women Mother Of Pearl Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3138.jpg,1779,2444,INR,1175,4.5,Titan
SKU003139,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Women Raga Silver Dial Watch,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product3139.jpg,2555,3518,INR,892,4.7,Titan
SKU003140,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Women Raga Mother Of Pearl Dial Watch,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product3140.jpg,1259,1952,INR,634,4.8,Titan
SKU003141,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Women Raga Mother Of Pearl Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product3141.jpg,2467,3419,INR,1138,4.1,Titan
SKU003142,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Playboy Men Blue Titanium Briefs,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3142.jpg,3592,3928,INR,583,3.6,
SKU003143,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Woman Black Shirt,"{'material': 'Cotton', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product3143.jpg,3363,3833,INR,1043,4.5,Van Heusen
SKU003144,Women,Accessories,Wallets,Wallets,Black,Fall,2012.0,Casual,Women Karma Crush Black Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3144.jpg,1359,1788,INR,285,4.3,Baggit
SKU003145,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Auxi Baby Purple Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3145.jpg,1870,2434,INR,899,4.6,Baggit
SKU003146,Women,Accessories,Wallets,Wallets,Red,Fall,2012.0,Casual,Women Auxi Hoor Red Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3146.jpg,3282,4349,INR,887,3.8,Baggit
SKU003147,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Luggage Baby Purple Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3147.jpg,2526,3032,INR,222,4.2,Baggit
SKU003148,Women,Accessories,Bags,Clutches,Brown,Summer,2012.0,Casual,Women Hero Brush Brown Clutch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3148.jpg,3179,3746,INR,290,4.8,Baggit
SKU003149,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,Women Hero Brush Black Clutch,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3149.jpg,3720,4684,INR,982,4.2,Baggit
SKU003150,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Women Wrap Taj Brown Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3150.jpg,856,1164,INR,483,4.7,Baggit
SKU003151,Women,Accessories,Bags,Handbags,Purple,Winter,2016.0,Casual,Women Gumboot Camlincrush Purple Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3151.jpg,2105,3282,INR,242,3.9,Baggit
SKU003152,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Women Gumboot Parinacrush Brown Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3152.jpg,1225,1816,INR,600,3.7,Baggit
SKU003153,Women,Accessories,Wallets,Wallets,Purple,Fall,2012.0,Casual,Women Sanjara Jhuti Purple Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3153.jpg,2225,3343,INR,882,4.6,Baggit
SKU003154,Women,Accessories,Bags,Mobile Pouch,Purple,Summer,2012.0,Casual,Women Purple Mobile Pouch,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3154.jpg,2307,3066,INR,392,4.1,Baggit
SKU003155,Women,Accessories,Bags,Clutches,Silver,Summer,2012.0,Casual,Women Bingri Club Silver Clutch,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3155.jpg,1227,1654,INR,146,4.4,Baggit
SKU003156,Women,Accessories,Wallets,Wallets,Maroon,Summer,2012.0,Casual,Women Maroon Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3156.jpg,1780,2900,INR,775,3.7,Baggit
SKU003157,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Women Leather Brown Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3157.jpg,2404,3074,INR,973,3.6,Baggit
SKU003158,Women,Accessories,Wallets,Wallets,Red,Summer,2012.0,Casual,Women Border Moly Red Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3158.jpg,1086,1996,INR,569,4.6,Baggit
SKU003159,Women,Accessories,Wallets,Wallets,Grey,Summer,2012.0,Casual,Women Grey Tijori Viva Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3159.jpg,1460,1800,INR,681,4.1,Baggit
SKU003160,Women,Accessories,Bags,Clutches,Black,Fall,2012.0,Casual,Women Slap Crush Black Clutch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3160.jpg,1494,2505,INR,821,4.0,Baggit
SKU003161,Women,Accessories,Wallets,Wallets,Purple,Fall,2012.0,Casual,Women Yuvraj Jhuti Purple Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3161.jpg,1590,2274,INR,578,4.6,Baggit
SKU003162,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Volume Jhuti Purple Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3162.jpg,1571,2419,INR,1061,4.0,Baggit
SKU003163,Women,Accessories,Wallets,Wallets,Pink,Summer,2012.0,Casual,Women Yuvraj Jhuti Pink Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3163.jpg,2754,3503,INR,114,4.0,Baggit
SKU003164,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Valley Baby Purple Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3164.jpg,2539,2876,INR,144,4.3,Baggit
SKU003165,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Women Valley Hoor Brown Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3165.jpg,1653,2346,INR,586,4.6,Baggit
SKU003166,Women,Accessories,Wallets,Wallets,Pink,Summer,2012.0,Casual,Women Volume Jhuti Pink Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3166.jpg,2226,2662,INR,639,4.2,Baggit
SKU003167,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Women Banjara Taj Purple Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3167.jpg,3255,3652,INR,918,4.5,Baggit
SKU003168,Women,Accessories,Bags,Clutches,Silver,Summer,2012.0,Casual,Women Silver Glamarous Club Purse,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3168.jpg,3246,4389,INR,808,4.5,Baggit
SKU003169,Women,Accessories,Wallets,Wallets,Pink,Summer,2012.0,Casual,Women Dabang Taj Pink Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3169.jpg,3500,4610,INR,410,4.5,Baggit
SKU003170,Women,Accessories,Wallets,Wallets,Pink,Summer,2012.0,Casual,Women Goofy Jhuti Pink Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3170.jpg,3887,4554,INR,43,4.6,Baggit
SKU003171,Women,Accessories,Wallets,Wallets,Teal,Summer,2012.0,Casual,Women Bleed Taj Teal Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3171.jpg,1695,2237,INR,925,4.2,Baggit
SKU003172,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Women Bleed Taj Brown Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3172.jpg,1577,1951,INR,54,3.9,Baggit
SKU003173,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Women Faltu Taj Brown Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3173.jpg,1498,2137,INR,1071,4.5,Baggit
SKU003174,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Women Jhoola Parinacrush Brown Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3174.jpg,3732,4351,INR,915,4.8,Baggit
SKU003175,Women,Accessories,Wallets,Wallets,Black,Fall,2012.0,Casual,Women Bleed Taj Black Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3175.jpg,1614,2232,INR,167,3.8,Baggit
SKU003176,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Kites Jimmy Purple Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3176.jpg,2221,2611,INR,803,4.7,Baggit
SKU003177,Women,Accessories,Wallets,Wallets,Pink,Fall,2012.0,Casual,Women Bonkers Baby Pink Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3177.jpg,2868,3313,INR,349,4.4,Baggit
SKU003178,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Bonkers Baby Purple Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3178.jpg,3007,4110,INR,192,4.7,Baggit
SKU003179,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Women Chillar Index Purple Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3179.jpg,3863,4413,INR,604,4.4,Baggit
SKU003180,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,Women Black Fingers Crush Clutch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3180.jpg,3743,4681,INR,311,3.7,Baggit
SKU003181,Women,Accessories,Wallets,Wallets,Green,Summer,2012.0,Casual,Women Border Mayur Green Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3181.jpg,2297,3065,INR,465,3.8,Baggit
SKU003182,Women,Accessories,Bags,Clutches,Silver,Spring,2012.0,Casual,Silver Purse,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3182.jpg,3832,4940,INR,771,4.7,Baggit
SKU003183,Women,Accessories,Bags,Clutches,Gold,Fall,2012.0,Casual,Women Bingri Club Gold Clutch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3183.jpg,2897,3820,INR,862,4.1,Baggit
SKU003184,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Women Shawkeen Parinacrush Brown Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3184.jpg,2753,3190,INR,784,4.1,Baggit
SKU003185,Women,Accessories,Wallets,Wallets,Teal,Summer,2012.0,Casual,Women Border Cocoa Teal Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3185.jpg,1638,2187,INR,1097,4.1,Baggit
SKU003186,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Women Bazaar Koku Olive Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3186.jpg,3371,3743,INR,215,3.7,Baggit
SKU003187,Women,Accessories,Bags,Clutches,Gold,Summer,2012.0,Casual,Women Gold Fingers Club Clutch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3187.jpg,1702,2520,INR,459,4.7,Baggit
SKU003188,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Damroo Hosh Purple Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3188.jpg,1202,1533,INR,876,4.0,Baggit
SKU003189,Women,Accessories,Wallets,Wallets,Red,Summer,2012.0,Casual,Women Damroo Rosy Red Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3189.jpg,2394,3521,INR,161,4.2,Baggit
SKU003190,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Jewel Baby Purple Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3190.jpg,1911,2311,INR,134,4.3,Baggit
SKU003191,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Wrap Index Purple Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3191.jpg,1972,2707,INR,662,4.6,Baggit
SKU003192,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Women Brown Jute Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3192.jpg,3728,4527,INR,237,3.8,Baggit
SKU003193,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Women Quick Jhuti Green Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3193.jpg,2992,3950,INR,1164,4.2,Baggit
SKU003194,Women,Accessories,Bags,Handbags,Purple,Fall,2012.0,Casual,Women Quick Jhuti Purple Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3194.jpg,2379,3128,INR,733,4.7,Baggit
SKU003195,Women,Accessories,Wallets,Wallets,Purple,Fall,2012.0,Casual,Women Purple Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3195.jpg,1943,2332,INR,339,4.6,Baggit
SKU003196,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Women Brown Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3196.jpg,3346,4468,INR,1186,4.3,Baggit
SKU003197,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Women Sprinkle Dum Teal Sling Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3197.jpg,1888,2433,INR,906,4.3,Baggit
SKU003198,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Sprinkle Taj Purple Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3198.jpg,3845,4510,INR,334,3.8,Baggit
SKU003199,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Women Doodle Jhuti Brown Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3199.jpg,1797,2796,INR,1125,3.8,Baggit
SKU003200,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Women Bazaar Doko Brown Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product3200.jpg,3583,4633,INR,1006,4.4,Baggit
SKU003201,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Women Butterfly Taj Purple Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product3201.jpg,3311,4340,INR,399,4.5,Baggit
